DES_1	DES_1.3004780.AF426161.1.118_1093.5778
DHA_1+	DHA_1.3002132.Y16410.1.986_2126.5901	DHA_10.3002141.KP050490.1.0_1140.2110	DHA_12.3002143.HG798963.1.0_1140.1983	DHA_13.3002144.KM087855.1.0_1140.770	DHA_14.3002145.KM087854.1.0_1140.827	DHA_15.3002146.KM087853.1.0_1140.910	DHA_16.3002147.KM087852.1.0_1140.1012	DHA_17.3002148.KM087850.1.0_1140.1089	DHA_18.3002149.KM087841.1.0_1140.1171	DHA_19.3002150.KM087849.1.0_1140.1258	DHA_2.3002133.AF259520.1.1512_2652.1337	DHA_20.3002151.KM087848.1.0_1140.1414	DHA_21.3002152.KM087847.1.0_1140.1480	DHA_22.3002153.KM087856.1.0_1140.1554	DHA_23.3002154.NG_049069.1.1_1140.6951	DHA_24.3006465.NG_049070.1.1_1140.6952	DHA_25.3006466.NG_052903.1.1_1140.6953	DHA_26.3006467.NG_057482.1.1_1140.6954	DHA_27.3006468.NG_057481.1.1_1140.6955	DHA_28.3006469.NG_063839.1.1_1140.6956	DHA_29.3006470.NG_065868.1.1_1140.6957	DHA_3.3002134.AY494945.1.1309_2449.1631	DHA_4.3002137.NG_049072.1.101_1240.6958	DHA_5.3002138.JF273491.1.745_1885.1707	DHA_6.3002135.HQ322612.1.0_1140.1783	DHA_7.3002136.HQ456945.1.0_1140.1865	DHA_9.3002140.KJ207201.1.951_2091.8353	MOR_2.3006953.NG_049310.1.100_1240.8110
DHT2_1	DHT2_1.3006872.NG_062233.1.1_909.6959
DIM_1	DIM_1.3000848.KC004136.2.40_796.8218
D_Ala_D_Ala_ligase	D_Ala_D_Ala_ligase.3003970.AY168442.1.53_1109.3769
DfrA34	DfrA34.3005346.NG_062229.1.100_688.6451
DfrA36	DfrA36.3005348.NG_065842.1.100_688.6453
DfrA37	DfrA37.3005347.NG_070720.1.100_574.6452
DfrA38	DfrA38.3005349.NG_071175.1.100_601.6454
DfrA39	DfrA39.3005351.NG_070722.1.100_598.6456
DfrB9	DfrB9.3005350.NG_052167.1.100_337.6455
EAM_1	EAM_1.3006873.NG_062208.1.1_957.6960
EBR_-	EBR_1.3000842.AF416700.1.56_764.2046	EBR_2.3004463.KR131616.1.0_708.4438	EBR_3.3005461.NG_066507.1.1_708.6961	EBR_4.3005462.NG_073461.1.1_708.6962
ECM_1	ECM_1.3006882.NG_062207.1.19_930.6971
ECV_1	ECV_1.3006883.NG_059320.1.101_874.6972
EC_13+	EC_13.3006874.NG_049079.1.101_1234.6963	EC_14.3006875.NG_049080.1.101_1234.6964	EC_15.3006876.NG_049081.1.101_1234.6965	EC_16.3006877.NG_049082.1.101_1234.6966	EC_18.3006878.NG_049083.1.101_1234.6967	EC_19.3006879.NG_049084.1.101_1234.6968	EC_5.3006880.NG_049085.1.101_1234.6969	EC_8.3006881.NG_049086.1.101_1234.6970	ampC.3004290.U00096.3.4377810_4378944.5393
EFM_1	EFM_1.3006884.NG_062204.1.1_909.6973
ELM_1	ELM_1.3006885.NG_062206.1.1_942.6974
ERP_1	ERP_1.3004782.AY077733.1.0_882.5780
ESP_1	ESP_1.3003717.KP109681.1.1642_2515.3432
EVM_1	EVM_1.3006886.NG_062205.1.1_918.6975
EXO_1	EXO_1.3003564.M28303.1.242_1187.3292
EdeQ	EdeQ.3004063.KC771276.1.44894_45332.4026
Enterococcus_faecalis_YybT	Enterococcus_faecalis_YybT.3003797.AE016830.1.10732_12709.5217
Enterococcus_faecalis_chloramphenicol+	Enterococcus_faecalis_chloramphenicol.3004458.X92945.2.8934_9582.4467	Staphylococcus_intermedius_chloramphenicol.3004457.M64281.1.207_855.4429
Enterococcus_faecalis_cls	Enterococcus_faecalis_cls.3003760.CP002621.1.376485_377931.3537
Enterococcus_faecium_EF_Tu	Enterococcus_faecium_EF_Tu.3003438.CP003583.1.60337_61609.5307
Enterococcus_faecium_chloramphenicol+	Enterococcus_faecium_chloramphenicol.3004456.AF507977.1.17463_18111.5487	catA8.3004658.JQ922409.1.92_740.5543
Enterococcus_faecium_cls	Enterococcus_faecium_cls.3003092.CP013009.1.1008840_1010292.4733
EreA-	EreA.3000361.AY183453.1.2729_3950.5833	EreA2.3002826.AF099140.1.136_1363.219
EreB	EreB.3000363.X03988.1.382_1642.5540
EreD	EreD.3004608.KP265721.1.331_1558.5235
ErmA	ErmA.3000347.X03216.1.4550_5282.5170
ErmB	ErmB.3000375.AF242872.1.2131_2878.8354
ErmC	ErmC.3000250.M12730.1.779_1514.501
ErmD	ErmD.3000495.L08389.1.390_1254.240
ErmE	ErmE.3000326.X51891.1.189_1335.384
ErmF	ErmF.3000498.M17124.1.1181_1982.593
ErmG	ErmG.3000522.L42817.1.201_936.590
ErmH	ErmH.3002823.M16503.1.243_1143.63
ErmN	ErmN.3000592.X97721.2.159_1035.4244
ErmO_srmA	ErmO_srmA.3001303.AJ223970.1.20_800.5447
ErmQ	ErmQ.3000593.L22689.1.261_1035.678
ErmR	ErmR.3000594.AY623658.2.12449_13472.8141
ErmS	ErmS.3001304.M19269.1.459_1419.290
ErmT	ErmT.3000595.M64090.1.0_735.367
ErmU	ErmU.3001305.X62867.1.360_1197.5176
ErmV	ErmV.3002824.U59450.1.396_1176.420
ErmW	ErmW.3001306.D14532.1.1038_1974.493
ErmX	ErmX.3000596.M36726.1.295_1150.5163
ErmY	ErmY.3002825.AB014481.1.0_735.630
Erm_30_	Erm_30_.3001265.AF079138.1.1282_2293.4725
Erm_31_	Erm_31_.3000598.AF079138.1.153_1122.249
Erm_33_	Erm_33_.3000599.AJ313523.1.162_894.5165
Erm_34_	Erm_34_.3000600.AY234334.1.0_846.162
Erm_35_	Erm_35_.3000604.AF319779.2.32_833.4237
Erm_36_	Erm_36_.3000605.AF462611.1.0_846.197
Erm_37_	Erm_37_.3000392.AL123456.1.2231679_2232219.582
Erm_38_	Erm_38_.3000601.AY154657.2.62_1223.4238
Erm_39_	Erm_39_.3000602.AY487229.1.2152_2893.274
Erm_41_	Erm_41_.3000603.EU177504.3.3052_3469.8379
Erm_42_	Erm_42_.3003106.FR734406.1.0_906.11
Erm_43_	Erm_43_.3003205.HE650138.1.2186_2918.3291
Erm_44_v	Erm_44_v.3003971.HG796218.2.48616_49348.5167
Erm_47_	Erm_47_.3003908.KU612222.1.80337_81078.3705
Erm_48_	Erm_48_.3004094.LT223129.1.47369_48101.5160
Erm_49_	Erm_49_.3004626.MWVR01000009.1.34384_35299.5349
Erm_5-	Erm_50_.3007032.LC473083.1.20056_20848.8322	Erm_51_.3007033.MN928789.1.0_792.8300
Erm_52_	Erm_52_.3007041.MW269959.1.0_930.8296
Erm_K_	Erm_K_.3004643.NG_047831.1.100_955.5470
Erm_O__lrm	Erm_O__lrm.3004652.M74717.1.39_822.5497
Escherichia_coli_23S	Escherichia_coli_23S.3004131.AE014075.1.237159_240063.4149	Escherichia_coli_23S.3004149.AE014075.1.237159_240063.4153	Escherichia_coli_23S.3004150.AE014075.1.237159_240063.4193	Escherichia_coli_23S.3004160.AE014075.1.237159_240063.4154	Escherichia_coli_23S.3004173.AE014075.1.237159_240063.4164
Escherichia_coli_AcrAB_TolC	Escherichia_coli_AcrAB_TolC.3003807.U00096.3.485760_486408.5225
Escherichia_coli_AcrAB_TolC_1	Escherichia_coli_AcrAB_TolC.3003378.U00096.1.1619119_1619554.2097
Escherichia_coli_EF_Tu	Escherichia_coli_EF_Tu.3003368.AH002539.2.1760_2945.3531	Escherichia_coli_EF_Tu.3003369.AE014075.1.3901532_3902762.4655	Escherichia_coli_EF_Tu.3003370.U00096.3.3470144_3471329.5280
Escherichia_coli_GlpT	Escherichia_coli_GlpT.3003889.HG738867.1.2233288_2234647.4617
Escherichia_coli_LamB	Escherichia_coli_LamB.3004126.BA000007.3.5101371_5102712.8289
Escherichia_coli_PtsI	Escherichia_coli_PtsI.3003899.HG738867.1.2416338_2418066.3675
Escherichia_coli_UhpT	Escherichia_coli_UhpT.3003890.HG738867.1.2934266_2935658.3667
Escherichia_coli_ampC1	Escherichia_coli_ampC1.3004611.FN649414.1.2765050_2766355.5236
FAR_1	FAR_1.3004784.AF024601.1.302_1196.5781
FEZ_1	FEZ_1.3000606.Y17896.1.0_849.789
FIA_1	FIA_1.3006887.NG_057437.1.101_850.6976
FIM_1	FIM_1.3004786.JX570731.1.1936_2725.8351
FLC_1+	FLC_1.3005033.MG309750.1.0_897.6062	FRI_8.3005031.AP019635.1.146862_147759.6060
FONA_1+	FONA_1.3004788.AJ251239.1.1053_1941.5783	FONA_2.3004789.AJ251240.1.1053_1941.5784	FONA_3.3004790.AJ251241.1.1053_1941.5785	FONA_4.3004791.AJ251242.1.1053_1941.5786	FONA_5.3004792.AJ251243.1.1053_1941.5787	FONA_6.3004793.AJ251244.1.1053_1941.5788	SFO_1.3006986.NG_049982.1.101_988.8018
FOX_-	FOX_1.3002155.X77455.1.700_1849.870	FOX_10.3002162.JX049131.1.0_1149.951	FOX_12.3002165.NG_049100.1.1_1140.6977	FOX_13.3006471.NG_049101.1.1_1149.6978	FOX_14.3006472.NG_050814.1.1_1149.6979	FOX_15.3006473.NG_059334.1.1_1149.6980	FOX_16.3006474.NG_057480.1.1_1149.6981	FOX_17.3006475.NG_068170.1.1_1149.6982	FOX_2.3002156.Y10282.1.0_1149.1031	FOX_3.3002157.Y11068.1.16_1165.1109	FOX_4.3002158.AJ277535.1.0_1149.1189	FOX_5.3002159.AY007369.1.0_1149.1276	FOX_7.3002160.AJ703795.1.0_1149.1355	FOX_8.3002161.HM565917.1.0_1149.1434	FOX_9.3002163.JF896803.1.0_1149.1515
FPH_1	FPH_1.3004795.CP010019.1.78318_79185.5789
FRI_-	FRI_1.3004797.KT192551.1.3491_4376.5790	FRI_10.3006227.NG_073462.1.1_885.6983	FRI_2.3004798.KX620467.1.0_885.6129	FRI_3.3004799.KY524440.1.0_885.5792	FRI_4.3005027.LC178555.1.0_885.6056	FRI_6.3005029.MK248729.1.0_885.6058	FRI_7.3005030.AP019534.1.55764_56649.6059	FRI_9.3005032.AP019633.1.117922_118807.6061
FRI_5	FRI_5.3005028.MH208723.1.0_891.6057
FTU_1	FTU_1.3004801.CP001633.1.630303_631167.5793
FomA	FomA.3000423.AB016934.1.6575_7376.614
FomB	FomB.3000449.AB016934.1.7388_8381.653
FosA	FosA.3000149.AE004091.2.1221690_1222098.5386
FosA-	FosA3.3002872.JF411006.1.951_1368.540	FosA4.3003210.AB908992.1.0_417.1439
FosA2	FosA2.3002804.EU487198.1.216_642.341
FosA6+	FosA6.3004111.KU254579.1.59421_59841.4755	fosA5.3003209.KP143090.1.1199_1619.4457
FosA7	FosA7.3004113.LAPJ01000014.1.36822_37245.4093	FosA7.5.3005162.CP015912.1.3480172_3480595.6213
FosB	FosB.3000172.AE016877.1.1972251_1972668.5284
FosB-	FosB1.3004670.AP006717.1.121_541.5554	FosB3.3002873.HQ219726.1.385_805.418	FosB4.3004671.KR870311.1.98_518.5555	FosB5.3004672.KT032253.1.2339_2759.5556	FosB6.3004673.KR870314.1.0_420.5557
FosB2	FosB2.3005100.AE016879.1.3778398_3778818.6144
FosC	FosC.3000380.Z33413.1.386_935.481
FosC2	FosC2.3002874.AB522969.1.0_399.580
FosD	FosD.3004674.AB304512.1.17042_17462.5558
FosK	FosK.3003207.AB917040.2.736_1135.8153
FosL1	FosL1.3005024.MN464149.1.528_939.6055
FosX	FosX.3000198.FFFO01000009.1.81760_82162.3611
FusF	FusF.3004663.CP027422.1.410229_410874.5547
GES_-	GES_1.3002330.AF156486.1.1331_2195.1593	GES_10.3002339.FJ820124.1.1123_1987.1670	GES_11.3002340.FJ854362.1.701_1565.1745	GES_12.3002341.FN554543.1.0_864.1823	GES_13.3002342.GU169702.1.608_1472.1905	GES_14.3002343.GU207844.1.0_864.1984	GES_15.3002344.GU208678.1.0_864.771	GES_16.3002345.HM173356.1.511_1375.835	GES_17.3002346.HQ874631.1.0_864.911	GES_18.3002347.JQ028729.1.0_864.1013	GES_19.3002348.JN596280.1.1918_2782.1090	GES_2.3002331.AF326355.1.0_864.1172	GES_20.3002349.JN596280.1.2847_3711.1259	GES_21.3002350.JQ772478.1.140_1004.1338	GES_22.3002351.JX023441.1.37_901.1415	GES_24.3002353.AB901141.1.0_864.1555	GES_25.3003185.NG_049128.1.1_864.6984	GES_26.3003181.KP096411.1.0_864.2105	GES_27.3006156.NG_049130.1.1_864.6985	GES_28.3006157.NG_049131.1.1_864.6986	GES_29.3006158.NG_049132.1.1_864.6987	GES_3.3002332.AB113580.1.1329_2193.1708	GES_30.3006159.NG_049134.1.1_864.6988	GES_31.3006160.NG_049135.1.1_864.6989	GES_32.3006161.NG_051512.1.1_864.6990	GES_33.3006162.NG_054709.1.1_864.6991	GES_34.3006163.NG_056177.1.1_864.6992	GES_35.3006164.NG_060520.1.1_864.6993	GES_36.3006165.NG_060521.1.1_864.6994	GES_37.3006166.NG_060522.1.1_864.6995	GES_38.3006167.NG_062215.1.1_864.6996	GES_39.3006168.NG_062216.1.1_864.6997	GES_4.3002333.AB116260.1.1329_2193.1784	GES_40.3006169.NG_062356.1.1_864.6998	GES_41.3006170.NG_065425.1.1_864.6999	GES_42.3006171.NG_065870.1.1_873.7000	GES_43.3006172.NG_065871.1.1_864.7001	GES_44.3006173.NG_070735.1.1_864.7002	GES_45.3006174.NG_070736.1.1_864.7003	GES_46.3006175.NG_071202.1.1_864.7004	GES_5.3002334.AY494717.1.0_864.1866	GES_6.3002335.AY494718.1.0_864.1969	GES_7.3002336.AY260546.3.4477_5341.8194	GES_8.3002337.AF329699.1.372_1236.790	GES_9.3002338.AY920928.1.2689_3553.871
GIL_1	GIL_1.3006888.NG_049142.1.101_961.7005
GIM_-	GIM_1.3000845.AJ620678.1.0_753.952	GIM_2.3003194.KM659858.1.401_1154.2106
GMB_1	GMB_1.3006889.NG_073463.1.1_813.7006
GOB_-	GOB_1.3000850.AF090141.1.242_1115.1110	GOB_10.3004802.AY647247.1.0_873.5794	GOB_11.3004803.AY647248.1.0_879.5795	GOB_12.3004804.AY647249.1.0_873.5796	GOB_13.3004805.AY647250.1.0_879.5797	GOB_14.3004806.AY647252.1.0_879.5798	GOB_15.3004807.AY775547.1.0_879.5799	GOB_18.3004213.DQ004496.1.0_873.4756	GOB_19.3005668.NG_067222.1.1_879.7007	GOB_20.3005669.NG_067987.1.101_973.7008	GOB_21.3005670.NG_067988.1.101_973.7009	GOB_23.3005672.NG_067990.1.101_973.7011	GOB_24.3005673.NG_067991.1.101_973.7012	GOB_25.3005674.NG_067992.1.101_985.7013	GOB_26.3005675.NG_067993.1.101_979.7014	GOB_28.3005677.NG_068171.1.101_973.7016	GOB_30.3005679.NG_067996.1.101_973.7018	GOB_32.3005681.NG_067998.1.101_979.7020	GOB_38.3005687.NG_068004.1.101_973.7026	GOB_39.3005688.NG_068005.1.101_973.7027	GOB_40.3005689.NG_068006.1.101_973.7028	GOB_41.3005690.NG_068007.1.101_973.7029	GOB_42.3005691.NG_068008.2.101_973.7030	GOB_43.3005692.NG_068009.1.101_973.7031	GOB_45.3005694.NG_068172.1.101_973.7033	GOB_48.3005696.NG_068012.1.101_973.7035	GOB_50.3005698.NG_068014.1.101_973.7037	GOB_8.3004815.AY348327.1.0_873.5807	GOB_9.3004816.AY647246.1.0_873.5808
GOB_-_1	GOB_16.3004808.GU188443.1.0_873.5800	GOB_22.3005671.NG_067989.1.101_973.7010	GOB_27.3005676.NG_067994.1.101_973.7015	GOB_44.3005693.NG_068010.1.101_973.7032	GOB_46.3005695.NG_068011.1.101_973.7034
GOB_-_2	GOB_29.3005678.NG_067995.1.101_973.7017	GOB_31.3005680.NG_067997.1.101_973.7019	GOB_49.3005697.NG_068013.1.101_973.7036
GOB_-_3	GOB_33.3005682.NG_067999.1.101_973.7021	GOB_34.3005683.NG_068000.1.101_973.7022	GOB_35.3005684.NG_068001.1.101_973.7023	GOB_36.3005685.NG_068002.1.101_973.7024	GOB_37.3005686.NG_068003.1.101_973.7025	GOB_51.3005699.NG_068015.1.101_973.7038
GPC_1	GPC_1.3005096.MH211206.1.0_894.6128
GRD23_1	GRD23_1.3006925.NG_062239.1.1_726.7039
GRD33_1	GRD33_1.3006926.NG_062238.1.1_870.7040
HERA_-	HERA_1.3004448.AF311385.1.0_873.4274	HERA_2.3004817.AF398334.1.0_873.5809	HERA_3.3004818.AF398335.1.0_873.5810	HERA_4.3004819.AJ536088.1.0_873.5811	HERA_5.3004820.AJ536089.1.0_873.5812	HERA_6.3004821.AJ536090.1.0_873.5813	HERA_8.3004822.AJ536092.1.0_873.5814
HMB_1	HMB_1.3004092.KU961660.2.2031_2757.8286
H_NS	H_NS.3000676.BA000007.3.1737690_1738104.5476
Haemophilus_influenzae_PBP3	Haemophilus_influenzae_PBP3.3004446.L42023.1.1197839_1199672.5502
Halobacterium_halobium_23S	Halobacterium_halobium_23S.3004180.X03407.1.2910_5815.4170
Halobacterium_salinarum_16S	Halobacterium_salinarum_16S.3003977.KY084523.1.0_1473.3807
Helicobacter_pylori_16S	Helicobacter_pylori_16S.3003510.CP003904.1.1511156_1512657.4114
Helicobacter_pylori_23S	Helicobacter_pylori_23S.3004134.AB162858.1.0_2975.4113
Helicobacter_pylori_pbp1	Helicobacter_pylori_pbp1.3007060.AF315503.1.77_2057.8369
Helicobacter_pylori_pbp2	Helicobacter_pylori_pbp2.3007058.AF315504.1.116_1883.8370
Helicobacter_pylori_pbp3	Helicobacter_pylori_pbp3.3007057.AKPU01000002.1.217824_219672.8371
ICR_Mc	ICR_Mc.3004466.AERH01000018.1.16203_17940.4463
ICR_Mo	ICR_Mo.3004569.NZ_CP014234.1.1701629_1703306.5132
IDC_-	IDC_1.3005012.MN985649.1.102_1290.6046	IDC_2.3005013.MN985646.1.343_1531.6047
IMI_1+	IMI_1.3001858.U50278.1.1263_2142.1190	IMI_12.3006176.NG_050720.1.1_879.7041	IMI_13.3006177.NG_055491.1.1_879.7042	IMI_14.3006178.NG_052863.1.1_879.7043	IMI_15.3006179.NG_054694.1.1_879.7044	IMI_16.3006180.NG_055504.1.1_879.7045	IMI_17.3006181.NG_055819.1.1_879.7046	IMI_18.3006182.NG_064723.1.1_879.7047	IMI_19.3006183.NG_065426.1.1_879.7048	IMI_2.3001859.DQ173429.1.0_879.1277	IMI_20.3006184.NG_070894.1.1_879.7049	IMI_21.3006185.NG_073464.1.1_879.7050	IMI_4.3001861.KF958750.1.0_879.1435	IMI_6.3001863.NG_049168.1.101_979.7052	IMI_7.3003177.KM103296.1.0_879.2107	IMI_9.3003143.NG_049171.1.101_979.7053	NmcA.3003589.Z21956.1.1220_2099.3362
IMI_5	IMI_5.3001862.NG_054695.1.101_979.7051
IMI_8	IMI_8.3003142.KP081315.1.0_879.5815
IMP_-	IMP_13.3002204.AJ550807.1.2242_2983.1906	IMP_17.3002208.NG_049180.1.101_841.7054	IMP_33.3002224.JN848782.2.1827_2568.8214	IMP_37.3002228.JX131372.1.96_843.1632	IMP_39.3002230.NG_064724.1.1_741.7056	IMP_84.3005489.NG_065875.1.1_741.7084
IMP_-_1	IMP_1.3002192.AJ223604.1.1484_2225.1594	IMP_10.3002201.AB074433.1.16_757.1671	IMP_15.3002206.AY553333.1.113_854.772	IMP_25.3002216.EU541448.1.0_741.1986	IMP_26.3002217.GU045307.1.100_841.773	IMP_28.3002219.JQ407409.1.1168_1909.913	IMP_3.3002194.AB010417.1.0_741.1092	IMP_30.3002221.DQ522237.1.1075_1816.1174	IMP_34.3002225.AB715422.2.27225_27966.8228	IMP_38.3002229.HQ875573.1.0_741.1709	IMP_4.3002195.AF244145.1.0_741.1785	IMP_40.3002231.AB753457.1.0_741.1868	IMP_42.3002233.AB753456.1.0_741.2048	IMP_43.3002234.AB777500.1.2034_2775.791	IMP_5.3002196.AF290912.1.0_741.1191	IMP_51.3003659.LC031883.1.5071_5812.2108	IMP_52.3004823.LC055762.1.565_1306.5817	IMP_55.3004494.KU299753.1.0_741.5347	IMP_59.3005466.NG_055477.1.1_741.7061	IMP_6.3002197.AB040994.1.0_741.1278	IMP_60.3005467.NG_050945.1.1_741.7062	IMP_61.3005468.NG_051166.1.1_741.7063	IMP_62.3005469.NG_051513.1.1_741.7064	IMP_66.3005473.NG_054676.1.1_741.7068	IMP_7.3002198.AF318077.1.1147_1888.1357	IMP_70.3005476.NG_056176.1.1_741.7071	IMP_73.3005478.NG_057463.1.1_741.7073	IMP_76.3005481.NG_061409.1.1_741.7076	IMP_77.3005482.NG_061410.1.1_741.7077	IMP_78.3005483.NG_061411.1.1_741.7078	IMP_79.3005484.NG_061626.1.1_741.7079	IMP_80.3005485.NG_062274.1.1_741.7080	IMP_81.3005486.NG_065947.1.1_741.7081	IMP_85.3005490.NG_066696.1.1_741.7085	IMP_88.3005491.NG_070737.1.1_741.7086	IMP_89.3005492.NG_070738.1.101_841.7087
IMP_-_2	IMP_12.3002203.AJ420864.1.155_896.1824	IMP_63.3005470.NG_052049.1.1_741.7065
IMP_-_3	IMP_14.3002205.AY553332.1.113_854.1985	IMP_18.3002209.JN596991.1.482_1223.912	IMP_32.3002223.JQ002629.1.113_854.1339	IMP_46.3002237.NG_064725.1.1_726.7057	IMP_48.3002239.KM087857.1.0_741.1111	IMP_49.3003657.KP681694.1.0_741.5816	IMP_54.3005464.NG_049216.1.1_741.7059	IMP_56.3004495.KU315553.1.0_741.5345	IMP_65.3005472.NG_066508.1.1_741.7067	IMP_71.3005477.NG_056414.1.1_741.7072	IMP_75.3005480.NG_057607.1.1_741.7075	IMP_83.3005488.NG_065874.1.1_741.7083
IMP_-_4	IMP_11.3002202.AB074436.1.16_754.1746	IMP_16.3002207.AJ584652.1.1043_1784.836	IMP_19.3002210.EF118171.1.3181_3922.1014	IMP_2.3002193.AJ243491.1.0_741.1091	IMP_20.3002211.AB196988.1.0_741.1173	IMP_21.3002212.AB204557.1.0_738.1867	IMP_22.3002213.DQ361087.2.356_1097.8251	IMP_23.3002214.NG_049187.1.1_741.7055	IMP_24.3002215.EF192154.1.0_741.1907	IMP_29.3002220.JQ041634.1.1122_1863.1015	IMP_41.3002232.AB753458.1.0_738.1970	IMP_44.3002235.AB777501.1.1398_2136.872	IMP_58.3005465.NG_049219.1.1_741.7060	IMP_68.3005019.MF669572.1.0_738.6052	IMP_69.3005475.NG_055665.1.1_741.7070	IMP_74.3005479.NG_057606.1.1_741.7074	IMP_8.3002199.AF322577.2.2081_2822.8171
IMP_-_5	IMP_27.3002218.JF894248.1.0_741.837	IMP_64.3005471.NG_054710.1.101_841.7066	IMP_67.3005474.NG_055271.1.1_741.7069
IMP_-_6	IMP_45.3002236.KJ510410.1.5740_6478.953	IMP_53.3005463.NG_049215.1.101_838.7058	IMP_82.3005487.NG_065873.1.1_738.7082	IMP_9.3002200.KC543497.1.457139_457877.8223
IMP_3-	IMP_31.3002222.KF148593.1.0_738.1260	IMP_35.3002226.JF816544.1.0_741.1556
IND_-	IND_11.3002267.HM245379.1.56_788.1747	IND_12.3002268.HM245380.1.27_759.1826	IND_15.3002270.AB563173.1.32_764.1987	IND_2.3002257.AF219127.1.0_732.774	IND_2a.3002258.AF219130.1.0_732.838
IND_-_1	IND_1.3002256.AF099139.1.505_1225.1595	IND_7.3002263.AB529520.1.0_720.1261
IND_-_2	IND_10.3002266.GU206353.1.18_738.1672	IND_16.3005493.NG_054943.1.1_720.7088	IND_8.3002264.GU186044.1.39_759.1340
IND_-_3	IND_14.3002269.HM367709.1.7_727.1908	IND_3.3002259.AF219131.2.0_720.8190
IND_4	IND_4.3002260.AF219135.2.0_729.8199
IND_5	IND_5.3002261.AY504627.1.0_720.1093
IND_6	IND_6.3002262.AM087455.2.291_1011.8287
IND_9	IND_9.3002265.GU186045.1.34_754.1417
JOHN_1	JOHN_1.3000840.AY028464.1.442_1189.1483
KHM_1	KHM_1.3000847.AB364006.1.61_787.1557
KLUC_-	KLUC_1.3006927.NG_049241.1.101_976.7089	KLUC_2.3006928.NG_049242.1.101_976.7090	KLUC_3.3006929.NG_062209.1.1_876.7091	KLUC_4.3006930.NG_062210.1.1_876.7092	KLUC_5.3006931.NG_062249.1.101_976.7093
KPC_-	KPC_10.3002320.GQ140348.1.0_882.1633	KPC_11.3002321.HM066995.1.0_882.1710	KPC_12.3002322.HQ641421.1.0_882.1786	KPC_13.3002323.HQ342889.1.0_882.1869	KPC_14.3002324.JX524191.1.395_1271.1971	KPC_15.3002325.KC433553.1.0_882.2049	KPC_16.3002326.KC465199.1.0_882.792	KPC_17.3002327.KC465200.1.0_882.873	KPC_18.3002328.KP681699.1.0_882.6463	KPC_19.3002329.KJ775801.1.0_882.954	KPC_2.3002312.AY034847.1.5_887.1032	KPC_21.3003145.NG_049254.1.1_882.7094	KPC_22.3003180.KM379100.1.0_882.1112	KPC_23.3005356.MH450213.1.0_882.6464	KPC_24.3004496.KR052099.1.5211_6093.5343	KPC_25.3005357.NG_051167.1.0_888.6493	KPC_26.3005358.KX619622.1.0_882.6462	KPC_27.3005359.KX828722.1.0_882.6466	KPC_28.3005361.KY282958.1.0_876.6468	KPC_29.3005360.KY563764.1.0_891.6467	KPC_3.3002313.AF395881.1.0_882.1192	KPC_30.3005364.KY646302.1.0_882.6471	KPC_31.3005362.MAPH01000113.1.8511_9393.6469	KPC_32.3005363.MAPO01000050.1.8511_9393.6470	KPC_33.3005365.CP025144.1.87792_88674.6472	KPC_34.3005366.KU985429.1.0_906.6473	KPC_35.3005367.MH404098.1.0_882.6474	KPC_36.3005368.MH593787.1.0_882.6475	KPC_37.3005369.MH718730.1.0_882.6476	KPC_38.3005370.MK098861.1.0_882.6477	KPC_39.3005371.MK118771.1.0_882.6478	KPC_4.3002314.EU447304.1.14_896.5884	KPC_40.3005372.QRBR01000058.1.6221_7109.6479	KPC_42.3005374.MK467612.1.0_882.6481	KPC_43.3005375.MK628511.1.0_882.6482	KPC_44.3006186.NG_065427.1.1_927.7095	KPC_45.3005376.MN104596.1.0_882.6483	KPC_46.3005377.MN267701.1.0_882.6484	KPC_49.3005378.MN619655.1.0_882.6485	KPC_5.3002315.EU400222.2.2159_3041.8232	KPC_50.3005379.MN654342.1.0_891.6486	KPC_51.3005380.MN725731.1.0_882.6487	KPC_52.3005381.MN725732.1.0_885.6488	KPC_54.3005382.MN854706.1.0_882.6489	KPC_55.3005383.MT028409.1.14912_15794.6490	KPC_56.3005384.MT040751.1.0_882.6491	KPC_57.3005385.MT358626.1.0_882.6492	KPC_58.3006187.NG_070177.1.1_906.7096	KPC_59.3006188.NG_070178.1.1_882.7097	KPC_6.3002316.EU555534.1.0_882.1437	KPC_60.3006189.NG_070179.1.1_882.7098	KPC_61.3006190.NG_070180.1.1_882.7099	KPC_62.3006191.NG_073465.1.1_882.7100	KPC_63.3006192.NG_073466.1.1_882.7101	KPC_64.3006193.NG_073467.1.1_885.7102	KPC_65.3006194.NG_073468.1.1_888.7103	KPC_66.3006195.NG_070739.1.1_876.7104	KPC_7.3002317.EU729727.1.0_882.1517	KPC_71.3006196.NG_070895.1.1_885.7105	KPC_72.3006197.NG_070740.1.1_882.7106	KPC_73.3006198.NG_070741.1.1_894.7107	KPC_74.3006199.NG_070742.1.1_876.7108	KPC_75.3006200.NG_070743.1.1_882.7109	KPC_76.3006201.NG_070896.1.101_1003.7110	KPC_77.3006202.NG_070897.1.1_882.7111	KPC_78.3006203.NG_071204.1.1_882.7112	KPC_79.3006204.NG_071205.1.101_1003.7113	KPC_8.3002318.FJ234412.1.0_882.1870	KPC_80.3006205.NG_073469.1.1_891.7114	KPC_81.3006206.NG_073470.1.1_879.7115	KPC_82.3006207.NG_073471.1.1_888.7116
Klebsiella_aerogenes_Omp36	Klebsiella_aerogenes_Omp36.3003385.AF335467.1.36_1164.2109
